"","Target","Correlation","Slope","r","p","q"
"631","HTR4","ZNF223",-0.0614122175961337,-0.0528548404668028,0.217126298679225,0.417242702991875
"632","HTR4","ZFP69",0.0612744003896759,0.0529618733674541,0.21619534910079,0.417242702991875
"633","HTR4","HNF4A",-0.0637910206192175,-0.0464244526488089,0.219589292452522,0.420040068590374
"634","HTR4","RPF1",-0.079427910605246,-0.0652434824866388,0.226765037521916,0.429822821121086
"635","HTR4","HSF1",0.0594625259134049,0.0457776247025444,0.226087653613809,0.429822821121086
"636","HTR4","ZNF235",0.040343651353574,0.0515943851066444,0.228306334248244,0.430786160097365
"637","HTR4","MYCN",0.0554075796106557,0.0452859158527525,0.231118413325629,0.430902187904521
"638","HTR4","PRDM2",0.0668875228930492,0.0453627533350889,0.230327086762747,0.430902187904521
"639","HTR4","KLF6",0.0535860404775289,0.045252045841679,0.231467841943916,0.430902187904521
"640","HTR4","ZNF530",-0.0438910217340637,-0.0509719468831568,0.233975602794986,0.431716045865084
"641","HTR4","ZNF354A",-0.053833232549669,-0.0509972760587195,0.233742975988548,0.431716045865084
"642","HTR4","MYF6",-0.0420711321148653,-0.044532129114429,0.238983752495834,0.439014206126709
"643","HTR4","PBX1",-0.0535658651205874,-0.0436823751203083,0.248074215634056,0.453714683857023
"644","HTR4","TFDP1",-0.0281144340001468,-0.0433537714070237,0.251653459733934,0.456258663952394
"645","HTR4","SMAD9",0.0566499059598876,0.0434025539750829,0.251119846425106,0.456258663952394
"646","HTR4","ZNF628",0.0518429927032426,0.0485961671133427,0.256526560111613,0.463080413707977
"647","HTR4","TLX1",-0.0560001221122218,-0.0423432887251991,0.262884482808836,0.472512195393468
"648","HTR4","EGR3",-0.0578708020108641,-0.0419150912935317,0.267746315340951,0.475107291477347
"649","HTR4","ZNF281",-0.0584633271264325,-0.0475729968277558,0.266687850754188,0.475107291477347
"650","HTR4","CREB1",-0.0533825352361444,-0.0419436516708226,0.267420128825297,0.475107291477347
"651","HTR4","AR",-0.0524697026367243,-0.0415176689008429,0.271970628871433,0.480558272200794
"652","HTR4","ISX",0.0666829002616137,0.046485653941791,0.277785440796357,0.487424276411649
"653","HTR4","ZBTB22",0.0454062215567292,0.0409833089044726,0.278194191333268,0.487424276411649
"654","HTR4","ZNF586",0.0582834763879613,0.0470174768769721,0.281306622080145,0.488770255864251
"655","HTR4","ZNF580",0.0877717424871983,0.0623448092337426,0.280144311122996,0.488770255864251
"656","HTR4","TWIST2",0.0576513860853692,0.0393711578069094,0.297898748385378,0.508045536010762
"657","HTR4","ZNF45",0.0540950250746857,0.0447192999063917,0.296473297340307,0.508045536010762
"658","HTR4","NEUROG2",0.0544526723075655,0.0394211864924098,0.2969392231234,0.508045536010762
"659","HTR4","LHX8",-0.0485644698292092,-0.0393269486234322,0.298442010249539,0.508045536010762
"660","HTR4","ZNF154",0.0566267362297695,0.0445330129970579,0.298491981589057,0.508045536010762
"661","HTR4","ZNF589",-0.0543086652617216,-0.0440899593585895,0.303329792165692,0.513405481433282
"662","HTR4","ZNF669",0.0479789429150505,0.0440195392351833,0.304103486604366,0.513405481433282
"663","HTR4","ZNF189",0.0395449614323889,0.0385620954130586,0.307945349321952,0.517795204303444
"664","HTR4","ZNF217",0.0433642737617294,0.038192747591514,0.312605284813049,0.52351969384354
"665","HTR4","ZNF397",-0.0522732400585894,-0.0378993723230912,0.316339559244822,0.527654384820363
"666","HTR4","FOXK2",0.0409574768332987,0.0376428166090226,0.319629016084393,0.531017130307537
"667","HTR4","LHX5",0.0443723163264543,0.0373606865735812,0.323272062422369,0.534938293770349
"668","HTR4","MSGN1",0.0541654855468094,0.0370002573470058,0.327619286502339,0.539989100677768
"669","HTR4","RAB1A",-0.0415220644453817,-0.0400735409710749,0.332019758812292,0.545087556790258
"670","HTR4","PAX5",0.0452467524419861,0.0365587777985561,0.333773697532882,0.545818164200831
"671","HTR4","ZNF257",-0.0386974185674374,-0.036456534681142,0.335128263131656,0.545892522366799
"672","HTR4","ZNF461",0.0379287273640077,0.0360854755940239,0.341113009895126,0.553479086094426
"673","HTR4","TP73",0.0437121609415813,0.0358106367025594,0.343766945684999,0.555623319188545
"674","HTR4","TCF7L2",-0.0374722396471108,-0.0356352742464244,0.346136639700115,0.557293354266208
"675","HTR4","FOXN3",0.0382916790665298,0.0354339654209736,0.348869718922801,0.559533356887724
"676","HTR4","ZBTB41",-0.0429345617918812,-0.0383804710704339,0.351638445057992,0.560710561066181
"677","HTR4","POU5F2",0.0498747897164725,0.0398457357133114,0.352292966425275,0.560710561066181
"678","HTR4","HOXC6",-0.0314375077953852,-0.0346546467731533,0.35957868637309,0.570130464705621
"679","HTR4","ZNF688",0.0425917320672851,0.0390017427312358,0.362593823928741,0.570432382599304
"680","HTR4","ARNT",-0.0292235066289824,-0.0341828759048266,0.366160548564399,0.570432382599304
"681","HTR4","CEBPA",-0.0443832689526371,-0.0341359263924179,0.366819638099784,0.570432382599304
"682","HTR4","STAT5B",0.0438331086783553,0.0340536265094355,0.367976764794275,0.570432382599304
"683","HTR4","HHEX",-0.0424882751496439,-0.038885764761297,0.364023880444329,0.570432382599304
"684","HTR4","ZNF20",-0.0466437173832503,-0.0389478652041059,0.363257719337357,0.570432382599304
"685","HTR4","TCF3",-0.0318413789849118,-0.0335673397688211,0.374860097242687,0.578950594630372
"686","HTR4","CREBZF",0.047027086979029,0.0376741806147741,0.37917279185359,0.58345038451272
"687","HTR4","ZNF555",-0.0452853277535274,-0.0368470353052129,0.389733753900806,0.597496233002338
"688","HTR4","ZNF557",0.0443572847394422,0.0367068628659917,0.391540986186917,0.598068099780016
"689","HTR4","VAX1",-0.0413182491491783,-0.032095714933705,0.396170040507004,0.602930317121974
"690","HTR4","EN1",-0.0383499176390209,-0.031966815917482,0.398070707713084,0.603619945877658
"691","HTR4","ATF4",0.0261844333152079,0.03094072405971,0.413395448421051,0.614214658200704
"692","HTR4","MLXIPL",0.033365190376746,0.0313852985258434,0.406713347792286,0.614214658200704
"693","HTR4","STAT6",-0.035752786964852,-0.0309076428579962,0.413895249291122,0.614214658200704
"694","HTR4","RUNX2",0.0384595325967628,0.0309537355290306,0.413198964934524,0.614214658200704
"695","HTR4","HOXD12",0.0418750258051053,0.0311276067012829,0.41057867309484,0.614214658200704
"696","HTR4","ONECUT1",0.0437534005964298,0.0312288109366226,0.409058040075728,0.614214658200704
"697","HTR4","ZNF195",0.038096815296309,0.034446231719294,0.421382418983111,0.623108045092047
"698","HTR4","MYC",0.0265769861113487,0.0301306562607426,0.425736478018812,0.625113068076918
"699","HTR4","AHR",0.0367972138681197,0.0301717806091746,0.42510484240449,0.625113068076918
"700","HTR4","ZKSCAN4",0.0325478379224188,0.0298991607918363,0.42930223897079,0.628136960178314
"701","HTR4","TFEB",-0.0396362838633865,-0.0295867792684856,0.434141249638494,0.632996157689692
"702","HTR4","ZNF670",-0.0350740327084869,-0.0328957007364062,0.44259799994625,0.643077930235493
"703","HTR4","ZNF184",-0.0443369654121136,-0.0412406898097758,0.445131476650772,0.644513283900596
"704","HTR4","HLF",-0.0327282025489219,-0.0284373943677107,0.452214464445911,0.645799423540907
"705","HTR4","HOMEZ",0.0403404591754287,0.0322672080680228,0.451368062011094,0.645799423540907
"706","HTR4","ZNF540",0.0322819297253468,0.0323000139074626,0.450907873631371,0.645799423540907
"707","HTR4","NFATC3",-0.0365089888336035,-0.0285432409042676,0.450532572141899,0.645799423540907
"708","HTR4","CEBPG",0.0334987192765678,0.0283168831521464,0.454133680625575,0.646326774132644
"709","HTR4","RAB1B",-0.0301013677491845,-0.0274334384117468,0.468023948773617,0.65491941825033
"710","HTR4","CDC42",-0.0220282377304397,-0.027617987241151,0.465353939086931,0.65491941825033
"711","HTR4","ZNF225",-0.0396055106502029,-0.0313106543031815,0.464902208787264,0.65491941825033
"712","HTR4","IRX3",-0.0277862524819609,-0.0275475052064004,0.466493948372346,0.65491941825033
"713","HTR4","MYBL1",0.0356558346139852,0.027512690269914,0.467057631559914,0.65491941825033
"714","HTR4","FLI1",0.0257638470189217,0.0269867788505178,0.475618279475911,0.661109408471516
"715","HTR4","ZNF155",-0.0411360856728251,-0.0306251873023472,0.474737588648925,0.661109408471516
"716","HTR4","HES3",-0.0334885014029094,-0.0268694577332925,0.477539649392744,0.661574863112207
"717","HTR4","IRF1",-0.0276865638224118,-0.0260376110526077,0.491283574328517,0.678361756605932
"718","HTR4","STAT3",0.0330602460221021,0.0259190218147014,0.493260047432681,0.67884303557567
"719","HTR4","RXRG",-0.0352862666101044,-0.025723876204322,0.496521679111695,0.681084013781502
"720","HTR4","SREBF1",-0.0307109606447421,-0.0255593558095753,0.499280335415347,0.682622622518687
"721","HTR4","HIVEP3",-0.0315194563108349,-0.0254233262054821,0.501567382426473,0.683508491738037
"722","HTR4","MEIS3",0.0284925035547993,0.0286649375580361,0.503482533765647,0.683883441629559
"723","HTR4","TSHZ3",0.0289725170600298,0.0281833467557744,0.510682218464015,0.691410665907449
"724","HTR4","NFIX",-0.0241034531438505,-0.0245622146802858,0.51617259316169,0.6965824315483
"725","HTR4","MYCL",0.0317474229813628,0.0244419912600384,0.518229054731577,0.69710166394538
"726","HTR4","RAB5A",-0.028066974707644,-0.0240928354798869,0.527510207194575,0.697484237899361
"727","HTR4","HDX",-0.0215268307452222,-0.0273684966343501,0.522985172566776,0.697484237899361
"728","HTR4","HIF3A",-0.029724312147981,-0.0238704759683202,0.527767323212926,0.697484237899361
"729","HTR4","EHF",0.0317031873794829,0.0238423305945426,0.528549206657549,0.697484237899361
"730","HTR4","ZNF169",-0.0325323222647644,-0.0272698618226697,0.52448463307034,0.697484237899361
"731","HTR4","ZNF708",0.0307673596872698,0.0241613950326358,0.523045139066567,0.697484237899361
"732","HTR4","RASL11B",0.0257169292073216,0.0236017005178755,0.532719610422628,0.700769960713678
"733","HTR4","PAX1",-0.0262127932332353,-0.023401827685253,0.53619623021868,0.70312524528676
"734","HTR4","ZNF605",0.0296322507740957,0.0262528856060984,0.540071864850966,0.705987359381984
"735","HTR4","POU2F2",-0.0266537385676374,-0.0226975841039325,0.548536068244554,0.71037124365832
"736","HTR4","ZFP36",0.0278604376703143,0.0227518683959455,0.547293418946579,0.71037124365832
"737","HTR4","EGR4",-0.0318955380126786,-0.0257507824514209,0.547851952032574,0.71037124365832
"738","HTR4","ZNF765",0.0329785358010166,0.0242833349625818,0.570901882185387,0.737046702387945
"739","HTR4","SIX2",-0.0218364367780003,-0.0211894690077166,0.575423082675725,0.738312078387007
"740","HTR4","HOXB8",-0.0232752285159326,-0.0212786351731149,0.573816268032765,0.738312078387007
"741","HTR4","TCF15",0.0246546482888909,0.0214545658973732,0.580753559862934,0.742865749886022
"742","HTR4","TTF1",-0.0227625753808672,-0.0206037258441943,0.586030819159205,0.747323705166325
"743","HTR4","DEC1",0.0251638099251067,0.0227718393335327,0.59511456388354,0.754294143280961
"744","HTR4","ZNF571",0.0259107080494996,0.0228460293654521,0.593915269566948,0.754294143280961
"745","HTR4","CUX2",-0.0248008240151762,-0.0198129386684309,0.600493745993834,0.756513269122142
"746","HTR4","ASCL2",-0.0226031326171725,-0.0198766465776643,0.599322629124247,0.756513269122142
"747","HTR4","ETV3L",-0.0384356997990367,-0.0288351355906008,0.617689932145033,0.775833438868912
"748","HTR4","TCF7L1",-0.0209874216733618,-0.0187439234259325,0.620296930912265,0.776768228800043
"749","HTR4","HIVEP2",-0.0212375794637615,-0.018325029279967,0.628133458260987,0.782748272251812
"750","HTR4","CASZ1",-0.0312575346184353,-0.0261145959786377,0.628826549650736,0.782748272251812
"751","HTR4","RAB4A",-0.0207738849588877,-0.0180025900087234,0.634194223638098,0.787080331122283
"752","HTR4","RERG",-0.0199582975140075,-0.0177179874047186,0.639324634102252,0.791093093236317
"753","HTR4","HMX3",0.0167358254025394,0.0187687597718509,0.648856099374423,0.79815042312429
"754","HTR4","ZNF12",0.02149754309619,0.0195276010567795,0.64859793853993,0.79815042312429
"755","HTR4","ZNF480",-0.021151357657892,-0.0187612245112961,0.661514692279066,0.811328313765795
"756","HTR4","RASL10A",-0.0183359364518973,-0.0162631829330206,0.667080581131474,0.815755432058137
"757","HTR4","BARHL2",0.0213018763647722,0.0161252716095082,0.669958476394307,0.81687919490183
"758","HTR4","RORC",-0.0222291386524174,-0.0157692415371433,0.676829363383007,0.822850858690128
"759","HTR4","ONECUT3",0.0191018414199086,0.0212494374485466,0.681280544750372,0.82585461383984
"760","HTR4","ZNF425",-0.0222897319146772,-0.0215906224539068,0.689437032546961,0.831233933569324
"761","HTR4","EMX1",0.017976983237315,0.0151057729388666,0.68970489452035,0.831233933569324
"762","HTR4","ZNF561",-0.0186271669574139,-0.0169638912505252,0.692198798127043,0.831835443282354
"763","HTR4","TEC",-0.0154379510544881,-0.0140484856209561,0.710408204912658,0.848869481260427
"764","HTR4","ATF3",0.0200280791013132,0.0140466306406381,0.710444721726353,0.848869481260427
"765","HTR4","HTR2A",-0.0176515775264084,-0.0136454434647898,0.718357878819751,0.854595357476423
"766","HTR4","ZNF282",-0.0203095697771445,-0.0153988755007911,0.719335660609651,0.854595357476423
"767","HTR4","ZNF266",0.0118560502345597,0.0144249398137338,0.73640587559924,0.862587781249672
"768","HTR4","ZNF432",-0.01148709931943,-0.0130598689398278,0.729962054665873,0.862587781249672
"769","HTR4","FOXJ2",0.0130772607099919,0.0129049661360127,0.733042197821748,0.862587781249672
"770","HTR4","ZIC5",-0.0132779599496231,-0.0127398132973689,0.73633088629996,0.862587781249672
"771","HTR4","LRRFIP1",0.016526616321001,0.0145927210765038,0.733455626312886,0.862587781249672
"772","HTR4","ZEB2",0.0130016392122583,0.012483436299755,0.741445664259624,0.866058380941914
"773","HTR4","NFYC",0.0153453752027992,0.0128128516283223,0.764944525996252,0.878737926557677
"774","HTR4","POU6F1",-0.0160298634958053,-0.0129011474674038,0.763372764359104,0.878737926557677
"775","HTR4","KLF5",-0.0120673341918708,-0.0113906347627299,0.763372854825203,0.878737926557677
"776","HTR4","ZNF534",0.0120378498248268,0.0130196516204866,0.760628063462592,0.878737926557677
"777","HTR4","ZSCAN18",-0.0153385533260801,-0.0131575963575478,0.758813229555325,0.878737926557677
"778","HTR4","ZNF28",-0.0201049106389406,-0.0164872952789074,0.760254006383405,0.878737926557677
"779","HTR4","ZNF124",0.012545129978664,0.0125283163710088,0.770016103617928,0.882133832990868
"780","HTR4","FOXA3",0.00939839368935858,0.0107517198687501,0.77628234739023,0.886875996881441
"781","HTR4","RAC1",0.00727985549420155,0.0102344030284215,0.786780464980812,0.89397126402452
"782","HTR4","ZSCAN9",0.0138975767458592,0.0116339007984246,0.786021280253365,0.89397126402452
"783","HTR4","MYB",0.0086730393806578,0.0100857355240637,0.789804694391851,0.894968906416853
"784","HTR4","RHOA",-0.00718536897208088,-0.00925593647347158,0.806741531155655,0.899776243793289
"785","HTR4","ZNF454",0.0107927973575417,0.0103500949460897,0.80915129837526,0.899776243793289
"786","HTR4","ESRRG",0.0121969463674653,0.00970860602702422,0.797490438672474,0.899776243793289
"787","HTR4","ST18",0.0130693995850178,0.00922597044303652,0.807354907849748,0.899776243793289
"788","HTR4","ZNF460",0.0132683951462071,0.0105470927434385,0.805590669593167,0.899776243793289
"789","HTR4","TEF",0.0102744953014598,0.0095339802647945,0.801055936016882,0.899776243793289
"790","HTR4","ZNF785",0.0140464534428504,0.0109439543377048,0.798429875397237,0.899776243793289
"791","HTR4","KLF13",0.0127660604640308,0.00876987900680197,0.816705054858267,0.905760659244408
"792","HTR4","BATF",0.0100605931281464,0.00845939411848245,0.823085193532332,0.910415187541067
"793","HTR4","TBX19",-0.00815423854818774,-0.0092807575349327,0.828545986980712,0.911892252234476
"794","HTR4","MEF2D",-0.00873736849387493,-0.00818205316991129,0.828794157306634,0.911892252234476
"795","HTR4","SOX17",0.0096114400485147,0.0075958778766969,0.840889743092166,0.922765849656404
"796","HTR4","FOXN1",0.00811720477018552,0.00682971276412868,0.856654239885749,0.936896837636292
"797","HTR4","ETS1",-0.00734037612024497,-0.00675719649697029,0.858260412415021,0.936896837636292
"798","HTR4","SIM1",0.00965855871860924,0.00635959759027245,0.866519962799758,0.943443405972583
"799","HTR4","ZNF324",-0.00818081196378225,-0.00680418432653435,0.873846719279808,0.948942921717917
"800","HTR4","SP1",0.0053706530677694,0.00557547821399302,0.882850782699108,0.953287071769166
"801","HTR4","ZNF607",-0.00501283480411796,-0.00527364554015453,0.889150698262329,0.953287071769166
"802","HTR4","GATA3",0.00478206916994557,0.00519711179758686,0.890749253761252,0.953287071769166
"803","HTR4","SNAI3",0.00699530091295832,0.00515813892630063,0.891563448417205,0.953287071769166
"804","HTR4","FOXJ3",0.00683571811934788,0.005350818632649,0.887539244020274,0.953287071769166
"805","HTR4","HEY2",0.00746063703403464,0.00553468119245666,0.883701883778265,0.953287071769166
"806","HTR4","HNF4G",0.00639709850859408,0.00484325827144427,0.898145831866793,0.95786908411369
"807","HTR4","BACH1",0.0058964254718217,0.00454014034243846,0.904420924935459,0.962100830862465
"808","HTR4","NR1D1",-0.0046841014236164,-0.0043009356991847,0.909498905359286,0.965040823243822
"809","HTR4","HOXC13",-0.00427455030280586,-0.00408144094739406,0.914099226897103,0.967460349279422
"810","HTR4","NRF1",0.0045237013267305,0.00394326509138212,0.916996694722206,0.968069928352303
"811","HTR4","ZNF689",-0.00433312184175711,-0.00377855515669019,0.920452001560343,0.969263850127937
"812","HTR4","PCBP1",-0.00212655636641023,-0.00321184749881194,0.940256768942948,0.982045516184161
"813","HTR4","ATOH8",0.00183340132980723,0.00178778669015087,0.962287248494429,0.982045516184161
"814","HTR4","IRX5",0.00205110291521125,0.00165789968224465,0.965050342966242,0.982045516184161
"815","HTR4","CEBPB",-0.00327115041361623,-0.00256412963763192,0.945970406348503,0.982045516184161
"816","HTR4","PRL",0.00258636847014147,0.00183100908989638,0.961403785739844,0.982045516184161
"817","HTR4","PBX3",0.00216463352530722,0.00176836896977224,0.962723213582077,0.982045516184161
"818","HTR4","HOXB3",-0.00234089108215028,-0.00179082112064133,0.962250278051558,0.982045516184161
"819","HTR4","RAX",-0.0037228468535387,-0.00278601580747908,0.941303061826054,0.982045516184161
"820","HTR4","SATB1",-0.00335636761533022,-0.00268372836618539,0.943454423678026,0.982045516184161
"821","HTR4","SNAI2",0.0030794550312614,0.00205715772687665,0.95661018468055,0.982045516184161
"822","HTR4","GLI3",-0.00208105436316384,-0.00163369195606181,0.965560339653491,0.982045516184161
"823","HTR4","FOXN2",0.00212760443391747,0.00178087784022743,0.962459723201585,0.982045516184161
"824","HTR4","NEUROG3",0.00190176740149933,0.00164442519926726,0.965334215120769,0.982045516184161
"825","HTR4","ZNF696",-0.00201468072101756,-0.0019224051281392,0.964220128339325,0.982045516184161
"826","HTR4","HOXA6",-0.00107569591652994,-0.00115752669157533,0.975594554275795,0.98689993972339
"827","HTR4","NR3C1",-0.00140252095121926,-0.00107029385018042,0.977433273634916,0.98689993972339
"828","HTR4","SHOX",-0.00151704492815415,-0.00122608768393915,0.977175485763987,0.98689993972339
"829","HTR4","CDC5L",-0.00119574743960671,-0.000907151408017542,0.983111676821802,0.987849564420944
"830","HTR4","PAX7",-0.000662538627893578,-0.000846494006883664,0.982151116258577,0.987849564420944
"831","HTR4","MYBL2",-0.000268722336109269,-0.000503116357808723,0.989390889083653,0.991769232567028
"832","HTR4","ZBTB8B",-4.3837056868426e-05,-3.72234738247778e-05,0.999281345031671,0.999281345031671
"833","HTR2A","POU2F2",0.181998856133423,0.199577154758461,9.70498459887427e-08,2.02348928886528e-05
"834","HTR2A","PBX1",0.168832960170008,0.177718111019251,2.1576668777001e-06,0.000299915696000314
"835","HTR2A","STAT6",0.156291085351722,0.174362874458471,3.36462801973876e-06,0.000350762471057766
"836","HTR2A","ZNF688",0.160715504928246,0.190405291729778,7.32208781282793e-06,0.000610662123589849
"837","HTR2A","FOXE1",0.129436312670401,0.153332709857082,4.51324382349348e-05,0.00298267404156453
"838","HTR2A","ZNF225",-0.16863743396922,-0.172485676692095,5.00688688032414e-05,0.00298267404156453
"839","HTR2A","HEY2",0.157453976483349,0.151216580865279,5.757402061055e-05,0.00300104582432492
"840","HTR2A","XBP1",0.138882731995953,0.144691170911236,0.00011954202670911,0.00553878057085541
"841","HTR2A","RXRG",0.151651334336105,0.142558846009077,0.000150781759164272,0.00628759935715016
"842","HTR2A","RXRA",0.140560185114456,0.136926351858313,0.000274136727112198,0.010392274109617
"843","HTR2A","MAX",0.0735543265594016,0.130066594880285,0.000550914857017794,0.016992060845937
"844","HTR2A","ZNF286A",0.12930484558985,0.146845972627607,0.000570476862933138,0.016992060845937
"845","HTR2A","HOXD10",0.0938935876679916,0.130147878798482,0.000546482497075856,0.016992060845937
"846","HTR2A","RASL10A",-0.109157185765215,-0.125288874627902,0.00088613221022884,0.0217363018626721
"847","HTR2A","ZBTB8B",0.129394345397109,0.136449426070753,0.000881978290591082,0.0217363018626721
"848","HTR2A","ZSCAN18",-0.127758810576141,-0.141789980937607,0.000882860944831782,0.0217363018626721
"849","HTR2A","RALA",0.0851864406241825,0.120497384878841,0.00138104172784492,0.0298646714657328
"850","HTR2A","AHR",0.113276791503804,0.119756773098014,0.00147895439978244,0.0298646714657328
"851","HTR2A","ZNF256",0.139173318588014,0.136670712384796,0.0013544118177284,0.0298646714657328
"852","HTR2A","ZBTB47",0.1229123136899,0.130276436965585,0.00150397626086424,0.0298646714657328
"853","HTR2A","ZNF217",-0.102798409088755,-0.11706434464774,0.00189115603299378,0.0358460029890185
"854","HTR2A","FOXA3",0.0775989861443427,0.113960401609406,0.00249548309186332,0.0443148305574474
"855","HTR2A","KLF16",-0.112478440503853,-0.112979352013836,0.00272035837102856,0.0443148305574474
"856","HTR2A","NR3C2",0.125646954237363,0.113091834353639,0.00269366889233977,0.0443148305574474
"857","HTR2A","ZFP41",-0.105142683089307,-0.127736518834223,0.00276303499878569,0.0443148305574474
"858","HTR2A","RAX",-0.112570777386786,-0.108540803844771,0.00398679466683964,0.0615738287434122
"859","HTR2A","TP53",0.0398226245372174,0.106365999308176,0.00472493192143744,0.0619793269040273
"860","HTR2A","SOX30",0.089108155752105,0.106753656161484,0.0046326915223601,0.0619793269040273
"861","HTR2A","ZNF444",0.0934544018880456,0.107429239083131,0.00437816625661709,0.0619793269040273
"862","HTR2A","ZFP69",0.107793501938282,0.120542272688316,0.00475620734035701,0.0619793269040273
"863","HTR2A","ZNF571",-0.106185576839674,-0.121132172403649,0.00455373973572462,0.0619793269040273
"864","HTR2A","ZNF557",0.111732410818894,0.119625567418704,0.00508699935310346,0.0642811736437618
"865","HTR2A","PHOX2B",0.113681133730679,0.105014318068586,0.00535062741240284,0.06475193493066
"866","HTR2A","ZSCAN20",0.106137959319259,0.118717916943895,0.00543481468242949,0.06475193493066
"867","HTR2A","ZNF195",-0.0998085948489953,-0.116757157514629,0.00626025390038053,0.0686980493804916
"868","HTR2A","HOXC11",0.0929616712235385,0.103195724685096,0.0062070782660402,0.0686980493804916
"869","HTR2A","LYL1",-0.10385555305057,-0.103416323906705,0.00606072141539163,0.0686980493804916
"870","HTR2A","ZNF250",0.0657443336594838,0.114934509974246,0.00712670250292909,0.0742958735930357
"871","HTR2A","HNF1A",0.109263034234789,0.101784677486379,0.00695439013127639,0.0742958735930357
"872","HTR2A","ZSCAN1",0.0814686851029029,0.113006940939687,0.00815841197600253,0.0774924917160365
"873","HTR2A","TEC",0.0840199543847787,0.099319059390037,0.0083624991060471,0.0774924917160365
"874","HTR2A","ZNF580",0.166090700225228,0.152374882932948,0.00798937560492395,0.0774924917160365
"875","HTR2A","ZNF169",0.104616947952484,0.1134572997154,0.00790610011175845,0.0774924917160365
"876","HTR2A","EGR4",-0.10811630501054,-0.112931271527603,0.00820150366154115,0.0774924917160365
"877","HTR2A","TP63",0.0814759429641672,0.0987818747450558,0.00881885922595273,0.0799448760265715
"878","HTR2A","MZF1",0.0913648947969225,0.110763543651112,0.00952543680138744,0.0810634111465013
"879","HTR2A","KLF4",-0.0670909671289958,-0.0980253286348298,0.0093538895374532,0.0810634111465013
"880","HTR2A","SOX17",0.0960286460349918,0.0979928033805053,0.00937752592511494,0.0810634111465013
"881","HTR2A","POU6F1",-0.105945970468985,-0.110317772586087,0.00982015390892503,0.0819000836004348
"882","HTR2A","MAFF",-0.0804557011903993,-0.0960500698981104,0.0108894110078417,0.0875884181952273
"883","HTR2A","CREB1",0.0948830433422235,0.0960105424965111,0.0109222967533617,0.0875884181952273
"884","HTR2A","ZNF432",-0.0648071030059595,-0.0949930060494559,0.0117997340481898,0.0928394169451918
"885","HTR2A","RPF1",0.135971010210647,0.133629022896511,0.0129845821805038,0.100269829060557
"886","HTR2A","ZKSCAN4",0.0781611177183494,0.0926520271540803,0.0140590505509767,0.106090674737025
"887","HTR2A","FOXO4",0.0838576985628786,0.0924724124073214,0.0142471889335093,0.106090674737025
"888","HTR2A","PITX3",-0.0790642150328781,-0.0910261299859242,0.015844620206821,0.115915905723585
"889","HTR2A","ZNF232",0.0975820091866331,0.089197835811217,0.0180874257598113,0.121652524868408
"890","HTR2A","ZNF25",0.0781486327538129,0.10120088395984,0.0179060114172949,0.121652524868408
"891","HTR2A","MSGN1",0.101597163492264,0.0898072948358193,0.0173908645271652,0.121652524868408
"892","HTR2A","UBP1",0.0914668962647805,0.0894707393651761,0.0177359600608789,0.121652524868408
"893","HTR2A","CASZ1",0.127833417925683,0.127780170734586,0.0175708651255963,0.121652524868408
"894","HTR2A","RAP1A",0.0775161609242214,0.0886379477214165,0.0189126859289065,0.125183968767524
"895","HTR2A","ZFP37",0.0990202419242922,0.0981884755444332,0.0216339494043267,0.135208474890662
"896","HTR2A","NEUROG2",0.0930410665535868,0.0871386836317095,0.0210329744398681,0.135208474890662
"897","HTR2A","ZNF260",0.119799811230972,0.123541729425759,0.0217241434476603,0.135208474890662
"898","HTR2A","TFAP2D",0.0926373547795799,0.0870096217187394,0.0211324260496643,0.135208474890662
"899","HTR2A","CDC42",-0.0533064141815912,-0.0862386236378594,0.0223067785015151,0.136793038751938
"900","HTR2A","FOXD4L5",0.0771156680131353,0.0857925861557857,0.022816822483156,0.137892970659073
"901","HTR2A","RELA",0.0699587686028926,0.0931051902680445,0.0234831210677826,0.139184444310741
"902","HTR2A","E2F3",-0.07119084756158,-0.085369516874236,0.0236980708538672,0.139184444310741
"903","HTR2A","ST18",0.0928690220484198,0.0846114775268787,0.0249722852714979,0.143557851104809
"904","HTR2A","IRF8",0.0776219564098618,0.0843212998138258,0.0254754939610452,0.143557851104809
"905","HTR2A","BATF2",-0.10371693300932,-0.0956079051902938,0.0253458872047277,0.143557851104809
"906","HTR2A","ATOH8",0.0662436276233009,0.0835069432195897,0.0270441111297481,0.146459666767597
"907","HTR2A","HOXA6",0.060375139937829,0.0837111233297836,0.0265622502430442,0.146459666767597
"908","HTR2A","SOX4",0.0823986393980297,0.0835863284680266,0.0267893728685771,0.146459666767597
"909","HTR2A","ZNF771",-0.0921966072511959,-0.0941465532780779,0.027682426314421,0.147994509911712
"910","HTR2A","CREBZF",-0.0902205637631907,-0.0935112365119686,0.028754627857321,0.151780757170922
"911","HTR2A","FOXN3",0.0686765620557169,0.0817841903312494,0.0302604697185357,0.152031516537704
"912","HTR2A","PRDM2",-0.0941981738021454,-0.0822994877610026,0.0292306364120922,0.152031516537704
"913","HTR2A","ZNF76",0.0736448514623261,0.0817930240777324,0.0302425565682436,0.152031516537704
"914","HTR2A","ZNF534",-0.064976537463649,-0.0921844248937866,0.0301955048075224,0.152031516537704
"915","HTR2A","ZNF644",0.10474168740907,0.115853641663863,0.0314505405906267,0.156129469360611
